permno,yyyymm,am,aop,abnormalaccruals,accruals,accrualsbm,activism1,activism2,adexp,ageipo,analystrevision,analystvalue,announcementreturn,assetgrowth,bm,bmdec,bpebm,beta,betafp,betaliquidityps,betatailrisk,bidaskspread,bookleverage,brandinvest,cboperprof,cf,cpvolspread,cash,cashprod,chassetturnover,cheq,chforecastaccrual,chinv,chinvia,chnanalyst,chnncoa,chnwc,chtax,changeinrecommendation,citationsrd,compequiss,compositedebtissuance,consrecomm,convdebt,coskewacx,coskewness,credratdg,customermomentum,debtissuance,delbreadth,delcoa,delcol,deldrc,delequ,delfinl,dellti,delnetfin,divinit,divomit,divseason,divyieldst,dolvol,downrecomm,ebm,ep,earnsupbig,earningsconsistency,earningsforecastdisparity,earningsstreak,earningssurprise,entmult,equityduration,exchswitch,exclexp,feps,fr,firmage,firmagemom,forecastdispersion,frontier,gp,governance,gradexp,grltnoa,grsaletogrinv,grsaletogroverhead,herf,herfasset,herfbe,high52,io_shortinterest,idiovol3f,idiovolaht,illiquidity,indipo,indmom,indretbig,intmom,intanbm,intancfp,intanep,intansp,invgrowth,investppeinv,investment,lrreversal,leverage,mrreversal,ms,maxret,meanrankrevgrowth,mom12m,mom12moffseason,mom6m,mom6mjunk,momoffseason,momoffseason06yrplus,momoffseason11yrplus,momoffseason16yrplus,momrev,momseason,momseason06yrplus,momseason11yrplus,momseason16yrplus,momseasonshort,momvol,noa,netdebtfinance,netdebtprice,netequityfinance,netpayoutyield,numearnincrease,opleverage,oscore,operprof,operprofrd,optionvolume1,optionvolume2,orderbacklog,orderbacklogchg,orgcap,ps,patentsrd,payoutyield,pctacc,pcttotacc,predictedfe,pricedelayrsq,pricedelayslope,pricedelaytstat,probinformedtrading,rd,rdability,rdipo,rds,rdcap,rev6,rio_disp,rio_mb,rio_turnover,rio_volatility,rivolspread,realizedvol,recomm_shortinterest,residualmomentum,returnskew,returnskew3f,revenuesurprise,roe,sp,shareiss1y,shareiss5y,sharerepurchase,sharevol,shortinterest,smileslope,spinoff,surpriserd,tax,totalaccruals,trendfactor,uprecomm,varcf,volmkt,volsd,volumetrend,xfin,betavix,cfp,dcpvolspread,dnoa,dvolcall,dvolput,fgr5yrlag,grcapx,grcapx3y,hire,iomom_cust,iomom_supp,realestate,retconglomerate,roaq,sfe,sinalgo,skew1,std_turn,tang,zerotrade,zerotradealt1,zerotradealt12,ret,rf,excessret
11081,200306,0.16549447,-0.201264526,0.047581753,0.096403413,0.2,15.4,9.39392796,0.004414001,20.8,1.010101,0.648125872,-0.021709606,-0.007443245,-2.7257373,0.068060614,0.037558507,1.114129939,0.83630478,-0.003611061,1.422772814,0.006845612,-2.8834682,-86.0792802,0.39815295,0.018157316,0.004437357,0.30944502,-17.437458,-0.648949817,-0.83493418,1,0.009047089,0.12423447,-0.4,0.089766741,0.077389464,0.005954596,-0.473333358,0,0.041359775,-2.4471662,-0.4,0,-0.30055311,0.21192198,0,-0.002497515,0,-6.6630001,0.006674083,-0.072376713,0.023878383,0.068817206,-0.000815721,-0.1449759,0.12525028,0,0,0.2,0.2,-9.3893785,-0.4,0.094952747,0.018066365,0.330442959,0.179157186,9.4399996,0,0.44538915,-31.231558,-18.792131,0,0,1,-0.044616806,-181,0.170414578,-0.02,-2.2302589,0.42452899,-10,0.17723013,-0.0018722,0.3877787,0.085092865,-0.366973984,-0.237574902,-0.217127076,0.98089957,89.8799988,-0.009575696,-0.015912387,2.75E-11,0,0.18656218,0.033195179,0.065176897,-0.81284946,-0.025691412,0.053274017,-0.13899001,0.3185083,0.016226275,-0.71921766,0.37739128,0.10810023,0.0386681,6,-0.031339929,1212.4,0.20007657,0.023726487,0.17314889,0.154471895,-0.014043028,-0.080510616,-0.030096486,-0.005218643,0.2,0.048898153,0.15260571,0.067387499,0.032434153,-0.046289179,6,-0.096762188,0,-0.377704392,0.20059325,0.039221123,3,2.1173255,0,0.52854711,0.20916143,-1912.9845,-1.2914537,-0.692603104,-0.246247777,0.330204202,5.2,0,0.043498475,2.0473516,-2.1717496,-0.072951792,0.014174945,0.044114858,0.45962051,0.152055542,0.003924915,1.01681024,0,-859.735132,0.027823943,0.008281894,4.6,1,3,3.8,0.074896425,-0.013780632,0,-0.21107957,-0.30180783,0.104134806,0.47143576,0.26544526,0.3810958,0.01066165,-15.232605,1,-1,-62795.75028,-0.002297014,0,0,1.451502,0.021883141,0.12256659,0.2,-0.00011106,-0.16927685,-157.997382,0.00292465,0.19985223,0.003353178,0.046426486,-0.003504992,-0.0451805,-0.000452995,0.003957987,-16.879999,0.23677582,-0.77361703,0.14477211,3.5761006,3.913991,-0.107968049,-0.021995812,0.040986948,0.090851337,0.6,-0.039033167,-0.119299724,0.47711349,1.18E-08,1.05E-08,1.07E-08,0.014982,0.000984,0.013998
14891,200306,1.4535221,-0.22813796,-0.009025326,0.10479113,0,13,4.9833978,0.01815562,47,1.1,0.48485866,8.05E-05,-0.032134291,-0.90952867,0.49337536,-0.61205101,0.065610192,0.3392995,0.151514412,0.173749065,0.004286695,-2.7653561,-1155.487848,0.15185873,0.17601666,-0.033939421,0.031315975,19.983877,-0.35685122,-1.0556978,0.6,0.000472032,0.01613868,0,-0.019838035,0.009396154,0.012086331,-0.46666665,1,0.058816232,-0.27101347,-0.2,-1,-0.1271235,0.060864531,0,-0.183576371,-1,-0.41600001,-0.009629455,-0.020108568,0.019691146,-0.016426718,-0.009629455,0.03983951,-0.055888601,0,0,1,2,-6.3170147,-0.4,-0.16653837,0.041843709,0.1360732,0.63886368,47.658371,0.00300865,1.2467501,-7.1707168,-16.508263,0,-0.34999999,2.6400001,-0.042551994,-931,0.083019334,-0.15530303,-0.45043468,0.19312267,-11,-0.040653242,0.11881371,-0.35036319,-0.32831949,-0.184916464,-0.127208211,-0.133099053,0.77123654,68.6869994,-0.01204053,-0.013208676,4.56E-10,0,0.16025878,0.00249816,-0.18393739,-0.012181279,0.160081,0.19570853,0.33589935,0.067503251,-0.094868109,-1.557894,-0.003286604,0.97086084,-0.13195029,4.6,-0.041027337,3681.3999,-0.16258645,-0.005689439,-0.001801736,-0.020849926,-0.009467099,-0.006903805,-0.006239486,-0.01919353,0.4,-0.024716191,0.009113302,0.090151891,-0.035256136,-0.11044935,3,-0.71472424,-0.008496578,-0.17244415,0.016521124,0.022443444,2,0.33921933,0,0.3990297,0.14628252,-412.82785,-1.3541235,-0.269290592,0.073898271,0.22326393,6.2,1,0.025106225,3.7606061,-0.53172207,-0.030538214,0.16204755,0.91426569,1.8802617,0.163634204,0.005062949,3.86501,0,-371.56955,0.192781336,0.033595908,2.2,1,1.2,3.2,-0.000195771,-0.014487298,1,-0.1261601,-1.15405607,-0.264376698,1.2960556,0.10036386,0.70568764,-0.056993932,-0.069813266,0,-0.6,-14310.11,-0.008965984,0,0.4,1.5064936,-0.017074341,0.1299101,0.6,-0.002029181,-0.08565288,-4.57979935,0.001416391,0.007899628,-0.003198795,0.21221963,-0.011259004,-0.005179856,0.045928001,-0.034668997,-10.29,-0.2826421,-1.1928571,0.053696211,-1.4392197,0.73429161,-0.232893057,0.078847161,0.019888476,0.037263615,0.6,-0.043321665,-0.066154659,0.688039602,2.74E-08,2.76E-08,2.56E-08,-0.046527,0.000984,-0.047511
10078,200306,1.1001575,-1.6639233,-0.016948304,0.10627323,0,17.4,6.26240214,0.008256842,21,0.71333334,0.16488446,-0.050156806,0.091249108,-0.77204156,0.98639685,0.026316941,1.777538909,1.8246189,-0.244945278,1.125459402,0.015326034,-1.6857463,-127.3599428,0.23992252,0.018311543,0.032167494,0.19461055,0.52136928,-2.2903519,-0.92584544,0.4,0.026395412,0.32200959,-0.2,-0.054010894,0.048841294,0.003245146,0.66666675,0,-0.045781963,-2.4626887,-1,0,-0.10731698,0.26603451,0,0.005923329,0,-1.4579999,0.068178542,0.016770884,0.024376698,0.045241047,-0.008702418,0.081664406,-0.063049302,0,0,0.6,1,-8.1694431,0,0.67894036,0.050285453,-0.224528408,-0.35061324,-372.990002,0.007211539,1.0239711,-98.477501,-16.793116,0,0,0,0,-208,0.096090485,-0.802105284,0.21202564,0.34971553,-9,0.9000302,0.076362088,-0.000303717,-0.19093049,-0.366973984,-0.237574902,-0.217127076,0.68584073,102.6932,-0.028243289,-0.038807577,1.64E-10,0,0.18656218,0.055251685,-0.37721333,0.46977571,0.054821372,0.15064551,0.38325432,0.44755664,0.012430559,-0.72306842,0.82016313,0.44753411,0.51615167,6,-0.070496053,2061.2666,-0.13173658,0.044792733,0.39871386,0.39871386,-0.012153112,-0.035063367,-0.020811085,-0.005755479,0.4,0.067240126,0.046125673,-0.024268683,-0.094838411,-0.2175649,8,-0.4600957,0.1261403,0.081969127,0.020401694,0.035627436,1,0.74785137,0,0.008366494,0.11953758,-338.89066,-2.0772908,-0.048468433,-0.004294999,-0.617687534,5,0.6,0.059479699,2.4991481,1.5366269,-0.07628829,0.010601867,0.34445372,1.1722383,0.13190186,0.12218793,0.681668688,0,-171.86,0,0.00504782,3.8,1.4,1,1,0.098627508,-0.03607159,0,0.059596606,-0.216668336,-0.599655209,1.5012281,-0.059891846,0.83207649,0.016473228,-66.767471,1,-1,-12535.81404,0.028854012,0,0,1,0.082118697,0.147585324,1,-0.003093908,-0.29707384,-410.2607244,-0.034242053,0.10485416,-0.013041846,0.058596939,-0.042162001,0.091304109,0.005752981,0.03640902,-14.93,0.43075356,-0.55664223,0.10348977,3.5761006,3.913991,0.105950202,0.075386665,0.000296978,0.084778421,0,-0.010662,-0.111690354,0.49248198,6.24E-09,5.00E-09,5.50E-09,0.068966,0.000984,0.067982
14008,200306,0.28779945,-3.3412268,0.49727894,0.032363087,0.8,13.8,0,0.000581335,64,1,0.34504327,0.026423402,-2.7957349,-2.8476653,0.31901422,-0.012491986,0.54680172,0.85317516,-0.421093872,0.311275922,0.009034537,-1.2302333,-23566.241,0.2777403,-0.011115965,0.002382159,0.19236135,-12.97639,-1.2868147,-3.5049453,0.8,-0.012252665,-0.45057672,0,-0.38122165,0.031908695,0.00645652,1,1,1.4016223,-2.504848,0,-1,-0.067507319,0.11796903,0,0.14348795,-1,1.614,-0.03515926,-0.032576684,0.006699889,-0.84589344,-0.18432073,0.003178055,-0.13318704,0,0,0.4,1.2,-9.5593328,0,0.20269595,0.119936997,-0.270840336,-0.503088,12.463525,0.000351797,0.33693534,-34.513649,-20.134808,0,-0.039999999,1.85,-0.224846128,-241,0.064671603,-0.016216217,-0.28086472,0.20769291,-12,0.29997357,0.34980965,-0.20436604,-0.025503071,-0.09253057,-0.049551757,-0.06356704,1.0185357,68.9681998,-0.012567663,-0.023922622,2.83E-11,0,0.12527005,0.035635982,-0.00902793,-0.91818172,-0.51300389,-0.69950807,-2.8026361,-0.5025565,-0.20483929,-1.1038402,0.2513949,0.072611511,0.28300467,5,-0.03846154,2906.0667,0.54584521,0.042382566,0.3392635,0.092905083,-0.02269331,-0.023055373,-0.038837038,-0.03921622,0.2,0.085998006,0.039894663,0.10044067,-0.1398785,0.089780286,8,-3.0256398,-0.17894846,-0.122776125,0.064247206,0.015928725,2,0.12357961,0,0.13389479,0.2702412,-1716.1644,-0.98677725,-0.381333217,-0.085393041,-0.75428426,5.2,1,0.022793835,2.6156332,1.5279115,-0.10581436,0.039278325,0.47196171,2.4194996,0.110628514,0.048347268,0.033496171,0,2688.678,0.17666011,0.009304266,3.4,1,2,4,0.002103537,-0.019128617,0.6,0.51795071,-0.060032025,0.795702282,0.86008984,-0.076118343,0.064994149,-0.23264478,-19.300322,1,-1,-19369.4782,-0.005562007,0,1,1,0.55052692,0.12031744,1,-6.61E-05,-0.17830817,-80.8278407,-0.021501455,-0.072459854,0.00180954,0.026463667,-0.003591999,-2.1596439,0.029838994,-0.026246995,-19.860001,-0.50445509,-1.6689194,-0.26966292,0.94979984,1.6840181,-0.120261298,0.023843469,0.020170672,0.09364528,1,-0.057703834,-0.377810053,0.31764987,1.16E-08,1.17E-08,9.19E-09,0.018536,0.000984,0.017552
10108,200306,0.4453426,-0.11188193,0.055067154,0.14552036,0,15,7.758336,0.012250243,47,1,0.5464763,-0.130527094,-0.13230404,-1.6483306,0.333132,0.02146396,0.38289749,0.86130041,-0.299803538,0.165651755,0.006546564,-1.4766008,-257.1659132,0.3512111,0.073663197,-0.015452981,0.11500142,-9.2944708,0.036845803,-1.2388948,0.2,0.001472874,-0.44808125,-0.6,-0.002779663,0.074390724,0.001682793,-0.08000001,0,-0.27363947,-2.3615558,-0.2,0,-0.22405526,0.15189242,0,0.049260818,-1,-0.36399999,0.008609728,-0.067133419,0.024376698,-0.13869257,0.081731088,0,0.081731088,0,0,0.2,0.4,-6.5945959,-0.4,0.32306382,0.048812766,0.171295643,-0.011972923,-9.304348,0.000903342,0.34946713,-9.1838093,-17.263468,0,0.01,1.25,0,-208,-0.181178926,-0.016000001,-0.39746952,0.43896264,-10,0.06108716,0.1106071,0.55909771,0.22433262,-0.156733218,-0.231060764,-0.165394418,0.93034112,49.5909986,-0.011534327,-0.025132991,7.06E-10,0,0.18255344,-0.043322477,-0.16891892,-0.20253952,0.019830147,0.079157777,-0.11566509,0.10410022,-0.064054474,-0.79190552,-0.65716392,0.14374273,-0.002138324,4.4,-0.048260897,2128.7334,-0.13141993,-0.001100347,-0.023769073,0.230228168,-0.019530205,-0.028363012,-0.01241383,-0.015433816,0.2,-0.066680431,0.050997168,0.023990231,-0.061403509,-0.11442593,3,-0.67995882,0.1261403,0.234755192,-0.0147802,-0.006845668,0,0.55348676,0,0.34370202,0.28515422,-189.9184,-0.91895825,-0.4422629,-0.014572376,-0.61534494,4.6,0,0.028039665,1.4013284,-1.0069218,-0.063602082,0.082564525,-0.81333411,3.2459285,0.15767096,0.021556584,-0.97703716,0,-16.12096,0.17953201,0.006271414,3,1.8,3,3,0.064804524,-0.01869158,0,-0.35664999,-0.686444796,0.034688923,0.54989344,0.1465268,0.35192597,-0.013297894,-4.528532,0,-0.8,-44212.309,-0.013435006,0,0,1.2237227,-0.1131391,0.12068781,0.2,-0.000208134,-0.10955014,-12.97294639,-0.024844153,0.10485416,0.005423104,0.10612062,-0.004927993,-0.045749485,0.021007001,-0.016079009,-18.450001,-0.22665629,-1.2259537,-0.011428571,1.6386187,4.5639014,0.10654792,0.083895073,0.023171347,0.067274869,0.2,-0.092293002,-0.14654997,0.664877128,1.90E-08,1.75E-08,1.85E-08,0.126522,0.000984,0.125538
12431,200306,1.348629,-0.83913147,-0.069099394,-0.013038727,0,12.2,7.927495,0.041068775,47,1,0.69705606,0.035294507,0.022967,-2.162788074,0.47743419,-0.32185054,0.537733682,0.88661087,0.321483114,0.445248673,0.006781993,-3.1078143,-745.935596,0.17067183,0.071526147,-0.005875647,0.027530413,8.1658354,0.009059906,-0.88806617,0.4,0.009646464,0.17884022,0,0.13657832,-0.033895202,0.000180771,-1,1,0.551561987,0.061356116,0,0,-0.2799769,0.020204989,0,-0.004227858,-0.8,-0.0504,-0.064352423,-0.032487094,0.017263944,0.040085398,0.019823255,0,0.019146621,0,0,0,0,-6.839715,-1,0.11209722,0.050431065,0.551844184,0.179228079,-11.657742,0.005857545,0.52198726,-11.81505,-16.449772,0,0.31999999,3.0699999,-0.075823204,-931,0.04084023,-0.029315962,-0.33595943,0.21794516,-11,0.04169207,-0.093367718,-0.057741139,-0.16072252,-0.489966676,-0.489802073,-0.494382508,0.93076319,59.610999,-0.0125571,-0.016376862,4.53E-10,0,0.18656218,0.027413826,-0.074877203,-0.13600945,0.045271512,0.080975704,0.091013469,0.099301659,0.058199339,-0.6255154,-0.13905816,0.90032113,-0.21011619,3,-0.054636531,3356.6001,-0.024909606,0.023275623,0.02553357,0.137145107,-0.009046415,-0.013293714,-0.015343728,-0.016536947,0,0.008692293,0.035554528,0.007944556,0.062030483,-0.15922034,4,-0.48294875,0.019923834,-0.180026206,0.007141126,0.010720376,5,0.74258065,0,0.19872348,0.215114662,-338.73087,-0.73452801,-0.202576616,0.008427071,-0.66651857,5,1,0.015771719,0.92923242,2.7492795,-0.058467969,0.016002407,0.16297731,0.92978829,0.11891494,0.025039764,0.30043703,0,-327.04849,0.003647333,0.005972242,3.4,2,1.6,4.2,-0.0542458,-0.022184309,1,-0.13583447,-0.307796516,-0.238377579,0.98806196,-0.049882121,1.1167835,-0.007143392,-0.023424983,0,-0.8,-13871.299,-0.000869989,0,0,-0.38572207,0.043113966,0.211969007,0,-0.000488091,-0.12029814,-5.075479093,-0.011978222,0.027383067,-0.00820443,0.088431418,-0.005136013,0.078762025,0.02877599,-0.023639977,-11.75,0.34137192,-0.63822055,0.21602014,2.0832908,3.0941081,0.015598205,0.071411416,0.008325933,0.060115964,0,-0.017657334,-0.08485486,0.2892732,1.64E-08,1.70E-08,1.57E-08,0.080365,0.000984,0.079381
10874,200306,1.5083969,-0.67369735,0.028282677,0.074947447,0.2,16,10.08951386,0.024482507,47,1.0070423,0.66113687,0.009962384,-0.079049878,-1.2144794,0.69588619,-0.068662971,0.802861264,0.69138765,0.347030094,0.580724456,0.004618871,-2.7346497,-1570.0673,0.19770479,0.11152158,0.007569507,0.083004773,3.2679124,0.710783,-0.99180841,1,0.003198976,-0.028529719,-0.4,0.095837414,0.038615763,-0.001678543,2,0.2,0.21418494,0.19931726,0,0,-0.20511448,0.29434267,0,0.150442776,0,-0.208,-0.004996496,-0.034731742,0.024572027,0.002772446,0.006641684,-0.004569966,0.011211647,0,0,0,0,-5.393898,0,0.41912773,0.057808988,0.30475158,-0.025980979,15.038597,0.000489237,0.088273525,-7.3210306,-16.016941,0,-0.18000001,1.4299999,-0.10222441,-931,0.009535394,-0.013986014,-0.18800068,0.29594082,-14,0.20231327,-0.062422097,0.009505347,-0.046110943,-0.40864002,-0.383646088,-0.353652367,0.89357144,49.5909986,-0.011389198,-0.015658288,1.88E-09,0,0.18656218,-0.003482057,-0.19097744,-0.2012942,0.076669179,0.12846832,0.1264718,0.037907735,-0.013871734,-0.76544422,-0.43434212,1.0206062,-0.35025376,4.6,-0.043196544,4585.1333,-0.1974242,-0.006668826,0.10523666,0.10523666,-0.017857278,-0.012132706,-0.00016604,-0.033602823,0.6,-0.046967678,0.066051744,-0.009240424,0.033313908,-0.18285717,5,-0.42435467,0.010846053,-0.11820668,0.001462389,0.002680997,0,0.98820108,0,0.27382466,0.13143143,-67.669876,-0.42827782,-0.096642401,-0.092669241,-0.32650724,4.6,0.2,0.025190197,2.9903381,2.1594388,-0.053104438,0.064265937,0.49532452,1.3977698,0.152842076,0.045511786,-5.299215788,0,-103.80932,0.08136453,0.015964169,4.2,2,4.2,4.6,0.009091675,-0.015303157,0,-0.23567645,-0.232324495,-0.590779975,0.48660344,0.071156293,1.6433384,-0.027537789,0.092099413,0,-1,-32016.582,0.006390989,0,0,0.81435472,0.053618371,0.12265275,1,-0.001139377,-0.10160822,-2.953422305,-0.00485508,0.011857592,-0.000472804,0.18284404,-0.011164993,0.086714186,0.020871997,-0.009707004,-10,0.27820513,-0.72567135,-0.015102481,2.0832908,3.0941081,0.086155728,0.060756458,0.001115318,0.094950458,0,-0.043281602,-0.141743852,0.53765762,2.08E-08,2.15E-08,2.01E-08,0.139863,0.000984,0.138879
13936,200306,1.7151188,-0.82647109,0.016576523,0.078747116,0.2,15,2.6954194,0.080156118,47,1,0.36470431,0.024442028,0.021302825,-0.80022848,0.82650518,-0.35260949,0.362753886,0.54626852,-0.210447819,0.35155273,0.007731837,-2.6678998,-8662.623846,0.17117979,0.088096246,-0.000580668,0.016116425,6.7828455,-0.39383149,-0.98944747,0.6,0.054881856,0.41679108,0,-0.042397782,0.034948945,0.011686114,0,1,0.291247028,-0.12558907,-0.6,0,-0.27766579,0.32025871,0,-0.057006082,-1,0.208,0.075960532,0.033122234,0.013793402,0.003954519,-0.000117212,0,-0.000117212,0,0,0,0,-2.9180059,-0.4,0.29026279,0.033218589,-0.498824786,0.052949086,-20.565186,0.000761615,2.23406,-7.0408359,-15.567852,0,0.1,0.97000003,-0.062352542,-931,0.04084023,-0.020618556,0.32274513,0.75798982,-9,0.048341639,0.056862857,0.10781058,-0.034206145,-0.903608498,-0.87101556,-0.803486038,0.86211258,61.152999,-0.013231678,-0.022691117,1.99E-08,0,0.01050148,0.05077462,-0.15751195,-0.048704002,0.081533439,0.16080208,0.29307663,0.1606877,0.019142311,-1.0019392,-0.84909636,1.0722466,-0.43448412,5.2,-0.033005636,4153.9331,-0.085024536,0.016252638,0.2275482,0.2275482,-0.018984813,-0.005280715,-0.039375223,-0.012952216,0.2,-0.079759829,-0.12293863,0.017143678,0.030492648,-0.24358974,4.8,-0.6503402,0,-0.49681696,0.001801441,0.004015468,3,1.8958336,0,0.23867352,0.12395106,-14.778325,-0.12354244,-0.2403374,-0.05709523,-0.26251955,6,1,0.012864427,4.9600186,1.3077716,-0.059388178,0.035816111,0.69848913,1.765149,0.131131388,0.070778593,1.0726469,0,-12.0717,0.78825134,-0.00818837,3,1.4,2.6,2.8,0.044296473,-0.018344204,1,0.07480488,-0.367709005,-0.678632955,-0.23882374,0.040191624,3.4641707,-0.006040869,-0.11525451,0,-0.8,-13927.225,-0.031093985,0,0,0.22792938,0.019281743,0.12430509,0.4,-0.017752685,-0.062828846,-0.501954845,-0.004985028,0.001821047,-0.001518308,0.15399545,0.013575971,0.036039874,0.016474009,-0.03004998,-9.1000004,-0.067591317,-0.98832369,0.14736842,2.4463098,4.0582438,0.059312609,0.025941752,0.007637192,0.055065387,0.6,-0.085418475,-0.058481465,0.55338776,3.38E-08,4.30E-08,3.04E-08,-0.034018,0.000984,-0.035002
10051,200306,3.0071619,-3.734287296,-0.058671054,0.020244552,0,16,8.2475224,0.001855891,47,1,0.470993076,0.200981751,-0.017600911,-1.115902426,0.7162416,0.78664154,0.501686573,0.24403648,0.423340289,0.892220961,0.005835518,-3.7361302,-190.30901,0.13477322,0.15315193,-0.019718528,0.019365424,72.400665,0.069674551,-1.150974,0.6,-0.000719479,0.033091716,-0.4,-0.011978745,0.009385467,0.003451887,-0.1,0,-0.14091118,-2.5819926,-0.8,0,-0.002736274,0.31552345,0,0.052245283,-1,-0.22520001,-0.000328581,-0.006563121,0.098813482,-0.031148624,0.013232459,0,0.013232489,0,0,0.2,0.4,-3.2839997,-0.4,1.4945655,0.099118561,-0.16362458,0.035818506,6.6919193,0.00480144,0.055273198,-6.4999814,-14.716879,0,0.01,1.1799999,-0.023873315,-209,0.071305112,-0.016949153,-0.069577311,0.39897728,-5,0.37469345,0.022345355,0.093689397,0.004492401,-0.174961311,-0.160936667,-0.166743012,0.64689261,49.5909986,-0.016384382,-0.03432411,1.63E-08,0,0.18623026,0.047286253,-0.12751678,0.35914373,0.22152513,0.33499539,0.67596126,0.010532711,-0.008163942,-0.76292574,-2.0961039,1.9785998,-1.4426229,4.8,-0.036199059,1776,-0.26069784,-0.04057574,-0.14600761,-0.14600761,-0.030657751,-0.024466073,-0.016785409,-0.017096121,0,-0.055136967,0.045240562,0.13787244,0.083333336,-0.21658987,4.6,-0.77039087,0.034972627,-1.9112092,-0.018717164,-0.005725965,6,0.60534155,0,0.33447251,0.13253377,-221.24051,-1.9212317,-0.40151528,-0.060875595,-0.54529315,4.6,0,0.29431611,0.80182707,-1.0929996,-0.139967338,0.38272354,1.4609739,2.3032315,0.116363276,0.121225095,0.579670642,0,-10.6559,0.17953201,0.019197775,3.4,2.8,3.2,3.4,0.16916153,-0.019453436,1,-0.26945943,0.200849464,-0.52751343,-0.50622141,0.14057626,2.2189107,-0.070333153,-0.32206312,1,-1,-15899.492,-0.080401003,0,1,0.19981913,0.01350244,0.11965542,0.2,-0.083259396,-0.16389161,-1.170807053,-0.004528719,0.01754375,0.001978206,0.20069814,0.048796028,-0.023041565,-0.070466012,0.021669984,-27.964,0.074454039,-0.93809199,-0.23527279,-4.3174214,-6.2661433,0.098552808,0.041846907,0.007500428,0.08821293,0,-0.099349176,-0.059613881,0.605307708,1.65E-08,1.23E-08,1.44E-08,0.01959,0.000984,0.018606
10942,200306,0.95680314,-2.689219766,-0.158334065,0.015325475,0,15,6.06207792,0.012089978,21,0.5,0.481737626,0.031669665,-0.030053739,-0.90454662,0.85929567,0.083784997,1.419751396,1.3483044,-0.02572301,0.943768232,0.013806634,-1.6729459,-1118.937,0.20599423,0.038678132,-0.002074003,0.76176023,-0.06451048,-0.63006592,-1.3075989,1,0.022432055,0.15509199,-0.8,-0.000377342,-0.003695019,0.000857057,-0.5,0,-0.35308975,-1.5221512,-0.6,-1,-0.08552964,0.25667682,0,0.061217954,-1,0.833,0.013219434,0.018419618,0.024127233,-0.14269565,0.11234604,0.010639793,0.12793308,0,0,0,0,-6.4185672,-1,0.65571213,0.029035907,-0.130854346,-0.48598152,51.336967,0.00308404,1.7263294,-11.679128,-17.42514,0,-0.12,-0.1,-0.021520777,-199,0.211421961,-0.30000001,0.17421293,0.29563048,-9,-0.571360588,-0.003323541,0.68638581,-0.24915412,-0.334010144,-0.285677855,-0.275099935,0.98297316,97.4794004,-0.023113296,-0.033264176,1.23E-09,0,0.29638684,0.011039628,0.022784788,0.49268967,0.091922849,0.2176699,0.45665261,0.5255996,0.007375259,-0.58724821,0.8703146,0.36318538,0.44600278,4,-0.052042156,1721.00002,0.64902812,0.093450221,0.52395207,0.52395207,-0.017255278,-0.030500894,-0.050783426,-0.003085034,1,-0.14400375,0.001256589,0.1341709,-0.29411766,-0.14038879,9,-0.37528685,-0.039636235,0.45565286,-0.010801911,-0.01530181,1,0.40201607,0,0.10192785,0.17617171,-483.99292,-0.94837272,-0.082823165,-0.078004681,0.000909656,5.4,0.6,0.132229702,1.603215,0.061407201,-0.101332823,0.030783921,0.26392382,0.9609943,0.17359321,0.10377575,-1.555440911,0,-48.218479,0.444204506,0.022235064,3.8,3,2,2,0.072617441,-0.027019077,0.4,0.44742143,-0.173613644,-0.826966434,0.095219985,0.033790354,0.44943613,-0.008319705,-11.934147,0,-1,-30510.26998,-0.000589013,0,1,0.67579836,0.001277586,0.12544408,0,-0.001395919,-0.23623016,-43.90386953,-0.022776265,-0.084728055,0.000908083,0.050308749,-0.016868979,0.025876641,0.012186974,0.004682005,-19.459999,0.35595897,-0.7924096,0.11980033,3.5761006,3.913991,-0.15143381,0.050354405,-0.012356059,0.00440367,0,-0.022851,-0.052072068,0.876958038,7.01E-09,4.43E-09,7.08E-09,-0.017027,0.000984,-0.018011
